,Frame Index,Time Stamp,RB Count,Marker Count,Marker x,Marker y,Marker z,Marker ID,Marker Name,Marker x,Marker y,Marker z,Marker ID,Marker Name,Marker x,Marker y,Marker z,Marker ID,Marker Name,Marker x,Marker y,Marker z,Marker ID,Marker Name,Marker x,Marker y,Marker z,Marker ID,Marker Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frame,1037,8.64166667,0,17,-0.07147935,1.79197335,-0.18216167,31967,Marker-31967,-0.10143858,1.59212923,-0.11011889,31968,Marker-31968,-0.26422516,1.51731873,-0.10010037,31969,Marker-31969,-0.30052242,1.53844774,-0.28530344,31970,Marker-31970,0.14881852,1.47671366,-0.32450533,31971,Marker-31971,0.14969338,1.2681421,-0.21332772,31972,Marker-31972,-0.06130736,1.5145216,-0.15482841,31973,Marker-31973,0.05545205,1.42197371,-0.188462,31974,Marker-31974,-0.07681196,1.42598224,-0.1990449,31975,Marker-31975,-0.08400518,1.05059433,-0.19805224,31976,Marker-31976,0.07349164,0.87428164,-0.22478113,31977,Marker-31977,-0.2087457,0.85397768,-0.17084315,31978,Marker-31978,0.11503725,0.5203898,-0.24042434,31979,Marker-31979,-0.17242974,0.52048874,-0.19299702,31980,Marker-31980,0.1745788,0.07612129,-0.35415885,31981,Marker-31981,-0.21692155,0.07632595,-0.15981279,31982,Marker-31982,-0.38463944,1.32081163,-0.11576815,31983,Marker-31983,,,,,
frame,1038,8.65,0,17,-0.06973055,1.79158592,-0.18299541,31967,Marker-31967,-0.10083993,1.59172285,-0.11653614,31968,Marker-31968,-0.26275581,1.51743531,-0.10351986,31969,Marker-31969,-0.29871577,1.53794718,-0.28673014,31970,Marker-31970,0.15074044,1.4767307,-0.32505846,31971,Marker-31971,0.15179841,1.26835716,-0.21387056,31972,Marker-31972,-0.05936597,1.51502192,-0.15810256,31973,Marker-31973,0.05737109,1.42219579,-0.19063392,31974,Marker-31974,-0.0750481,1.42571199,-0.19983082,31975,Marker-31975,-0.08134535,1.05020058,-0.19821844,31976,Marker-31976,0.07578958,0.87312573,-0.2262346,31977,Marker-31977,-0.20636362,0.85409623,-0.17045423,31978,Marker-31978,0.11621489,0.51930875,-0.24423844,31979,Marker-31979,-0.17107646,0.52058995,-0.19110401,31980,Marker-31980,0.17599663,0.07495432,-0.35572115,31981,Marker-31981,-0.21689115,0.07628586,-0.15980808,31982,Marker-31982,-0.38307917,1.32081139,-0.11677074,31983,Marker-31983,,,,,
frame,1039,8.65833333,0,17,-0.06799833,1.79115343,-0.18384758,31967,Marker-31967,-0.09925029,1.59152436,-0.12077512,31968,Marker-31968,-0.26120415,1.51732433,-0.10666174,31969,Marker-31969,-0.29689068,1.53735459,-0.28809777,31970,Marker-31970,0.15279049,1.47667861,-0.32580993,31971,Marker-31971,0.15393075,1.26842725,-0.21465024,31972,Marker-31972,-0.05731636,1.51526392,-0.161064,31973,Marker-31973,0.05934963,1.42220843,-0.19274862,31974,Marker-31974,-0.07317439,1.42542422,-0.20067045,31975,Marker-31975,-0.07853026,1.04982269,-0.19844031,31976,Marker-31976,0.07818944,0.87191886,-0.22778118,31977,Marker-31977,-0.20412749,0.85405362,-0.17010309,31978,Marker-31978,0.1175219,0.51826954,-0.24792115,31979,Marker-31979,-0.16965826,0.52053887,-0.18945019,31980,Marker-31980,0.17666966,0.07400575,-0.35656938,31981,Marker-31981,-0.21687961,0.07631323,-0.15973654,31982,Marker-31982,-0.38238588,1.32060444,-0.11746155,31983,Marker-31983,,,,,
frame,1040,8.66666667,0,17,-0.06618778,1.79073787,-0.18470702,31967,Marker-31967,-0.09748785,1.59121644,-0.12458359,31968,Marker-31968,-0.25953501,1.51721585,-0.10959162,31969,Marker-31969,-0.2950123,1.5366894,-0.28959912,31970,Marker-31970,0.15488775,1.47658575,-0.32650799,31971,Marker-31971,0.15629548,1.26844859,-0.21546523,31972,Marker-31972,-0.05514302,1.51523173,-0.16392611,31973,Marker-31973,0.06148078,1.42213821,-0.19471918,31974,Marker-31974,-0.0712885,1.42505324,-0.20156631,31975,Marker-31975,-0.07565324,1.04930472,-0.19878426,31976,Marker-31976,0.080644,0.87082458,-0.22941121,31977,Marker-31977,-0.20166336,0.85416085,-0.16979145,31978,Marker-31978,0.11898723,0.51723421,-0.25157732,31979,Marker-31979,-0.16808359,0.52026081,-0.18788354,31980,Marker-31980,0.17683943,0.07330614,-0.35727,31981,Marker-31981,-0.21687689,0.07631767,-0.15974624,31982,Marker-31982,-0.38015506,1.32073283,-0.11873186,31983,Marker-31983,,,,,
frame,1041,8.675,0,17,-0.06440533,1.7902894,-0.18552566,31967,Marker-31967,-0.09582544,1.59077537,-0.12819874,31968,Marker-31968,-0.25790748,1.51690769,-0.11232121,31969,Marker-31969,-0.29309219,1.53604543,-0.29105547,31970,Marker-31970,0.15702261,1.47651565,-0.32716334,31971,Marker-31971,0.15862294,1.26834261,-0.21652311,31972,Marker-31972,-0.05296789,1.5150187,-0.16652413,31973,Marker-31973,0.06364223,1.4218998,-0.19662382,31974,Marker-31974,-0.06929284,1.42467499,-0.20231245,31975,Marker-31975,-0.07275938,1.04884934,-0.19920696,31976,Marker-31976,0.08308016,0.86973494,-0.23108633,31977,Marker-31977,-0.19913039,0.85426688,-0.16946031,31978,Marker-31978,0.12049813,0.51626492,-0.25486025,31979,Marker-31979,-0.16659471,0.52010256,-0.1861155,31980,Marker-31980,0.17688647,0.07300539,-0.35813963,31981,Marker-31981,-0.2168662,0.07633257,-0.15976717,31982,Marker-31982,-0.37792677,1.32029855,-0.12026545,31983,Marker-31983,,,,,
frame,1042,8.68333333,0,17,-0.06256053,1.78983283,-0.18636613,31967,Marker-31967,-0.09417189,1.59012055,-0.13147722,31968,Marker-31968,-0.25623542,1.51654601,-0.11474945,31969,Marker-31969,-0.29122984,1.53533554,-0.29253212,31970,Marker-31970,0.15916879,1.47636044,-0.32799447,31971,Marker-31971,0.16110486,1.26822174,-0.21758521,31972,Marker-31972,-0.05075379,1.51457894,-0.16896591,31973,Marker-31973,0.06583054,1.42158687,-0.19842407,31974,Marker-31974,-0.06733403,1.4242388,-0.2034319,31975,Marker-31975,-0.06977261,1.04844248,-0.19973662,31976,Marker-31976,0.08558038,0.86876839,-0.23273411,31977,Marker-31977,-0.1965483,0.85440385,-0.16916262,31978,Marker-31978,0.12200581,0.5153392,-0.2576865,31979,Marker-31979,-0.16504523,0.51986152,-0.18425778,31980,Marker-31980,0.17683345,0.07287267,-0.35912725,31981,Marker-31981,-0.21686541,0.07636718,-0.15978754,31982,Marker-31982,-0.37626311,1.31994641,-0.12156545,31983,Marker-31983,,,,,
frame,1043,8.69166667,0,17,-0.06066859,1.78930545,-0.18720937,31967,Marker-31967,-0.0924054,1.58936667,-0.1343783,31968,Marker-31968,-0.25447214,1.51606631,-0.11694714,31969,Marker-31969,-0.28917006,1.53452349,-0.29398534,31970,Marker-31970,0.16150369,1.47624099,-0.32867539,31971,Marker-31971,0.1636975,1.26803088,-0.21877164,31972,Marker-31972,-0.0483946,1.51403236,-0.17114745,31973,Marker-31973,0.06817091,1.42118704,-0.2001978,31974,Marker-31974,-0.06512564,1.4237988,-0.20423612,31975,Marker-31975,-0.06667569,1.0479672,-0.20042868,31976,Marker-31976,0.08818265,0.86784977,-0.23447785,31977,Marker-31977,-0.19400655,0.8545894,-0.16884628,31978,Marker-31978,0.12341675,0.51444727,-0.2602782,31979,Marker-31979,-0.16337267,0.5196017,-0.18204293,31980,Marker-31980,0.17657317,0.0726578,-0.35969621,31981,Marker-31981,-0.21685098,0.07642698,-0.1597704,31982,Marker-31982,-0.37446633,1.31943667,-0.12297089,31983,Marker-31983,,,,,
frame,1044,8.7,0,17,-0.05878347,1.78879142,-0.188025,31967,Marker-31967,-0.09062284,1.58853316,-0.13678747,31968,Marker-31968,-0.25290006,1.51548219,-0.11906791,31969,Marker-31969,-0.28713697,1.53370059,-0.29551911,31970,Marker-31970,0.16375239,1.4760685,-0.32956344,31971,Marker-31971,0.16629304,1.26773238,-0.2200752,31972,Marker-31972,-0.04609774,1.51338828,-0.1731406,31973,Marker-31973,0.07045546,1.42068934,-0.20190096,31974,Marker-31974,-0.0630516,1.42325723,-0.20532209,31975,Marker-31975,-0.06365009,1.04751599,-0.20123351,31976,Marker-31976,0.09086245,0.86719239,-0.23599085,31977,Marker-31977,-0.19151108,0.85463405,-0.16858108,31978,Marker-31978,0.12471633,0.51371133,-0.2624841,31979,Marker-31979,-0.16171366,0.51931876,-0.17969182,31980,Marker-31980,0.17641373,0.07248854,-0.3598606,31981,Marker-31981,-0.21683301,0.07645866,-0.15974686,31982,Marker-31982,-0.37278664,1.31886292,-0.12439747,31983,Marker-31983,,,,,
frame,1045,8.70833333,0,17,-0.05688239,1.78823304,-0.18881507,31967,Marker-31967,-0.08893011,1.58751249,-0.13887003,31968,Marker-31968,-0.25117636,1.51482618,-0.1209337,31969,Marker-31969,-0.28508726,1.53278565,-0.29688475,31970,Marker-31970,0.16600855,1.47590065,-0.33039045,31971,Marker-31971,0.16902766,1.2674123,-0.22140032,31972,Marker-31972,-0.04373232,1.51269233,-0.17497768,31973,Marker-31973,0.07282514,1.42010403,-0.20353755,31974,Marker-31974,-0.06074917,1.42273462,-0.20634606,31975,Marker-31975,-0.06063314,1.04712892,-0.20216103,31976,Marker-31976,0.09356265,0.86656809,-0.23748253,31977,Marker-31977,-0.18875715,0.85477448,-0.16838862,31978,Marker-31978,0.12588678,0.51299113,-0.26425838,31979,Marker-31979,-0.15993634,0.51906562,-0.1772144,31980,Marker-31980,0.1764347,0.07223849,-0.36013421,31981,Marker-31981,-0.21682185,0.07643599,-0.15974385,31982,Marker-31982,-0.37153369,1.31840825,-0.12544495,31983,Marker-31983,,,,,
frame,1046,8.71666667,0,17,-0.05483662,1.78769064,-0.18961281,31967,Marker-31967,-0.0870837,1.58649838,-0.14070934,31968,Marker-31968,-0.24944459,1.51411355,-0.12271406,31969,Marker-31969,-0.28294453,1.5319227,-0.29823539,31970,Marker-31970,0.16842815,1.47568667,-0.33132032,31971,Marker-31971,0.17190115,1.26708388,-0.22282813,31972,Marker-31972,-0.04146031,1.51181865,-0.17673531,31973,Marker-31973,0.07527964,1.41948032,-0.20514421,31974,Marker-31974,-0.05842979,1.42213845,-0.20730075,31975,Marker-31975,-0.05753319,1.04675043,-0.20320314,31976,Marker-31976,0.09636604,0.86598039,-0.23902532,31977,Marker-31977,-0.18593407,0.85481066,-0.16820501,31978,Marker-31978,0.12695991,0.51236767,-0.26570314,31979,Marker-31979,-0.15801498,0.51867276,-0.1744948,31980,Marker-31980,0.17655523,0.07190961,-0.36042771,31981,Marker-31981,-0.21678711,0.07639299,-0.15966243,31982,Marker-31982,-0.36920202,1.31746876,-0.12725116,31983,Marker-31983,,,,,
frame,1047,8.725,0,17,-0.05291913,1.78714693,-0.19044897,31967,Marker-31967,-0.08524356,1.58553886,-0.14206526,31968,Marker-31968,-0.24775018,1.51337528,-0.12421303,31969,Marker-31969,-0.28083158,1.53095925,-0.299465,31970,Marker-31970,0.17081274,1.4754591,-0.33242875,31971,Marker-31971,0.17468823,1.26665974,-0.22437271,31972,Marker-31972,-0.03906523,1.5108943,-0.17830679,31973,Marker-31973,0.07765203,1.41885471,-0.20666802,31974,Marker-31974,-0.05610275,1.42147529,-0.2083969,31975,Marker-31975,-0.05462934,1.04640043,-0.20435664,31976,Marker-31976,0.09904902,0.86554837,-0.24028264,31977,Marker-31977,-0.18311046,0.8548919,-0.16796173,31978,Marker-31978,0.12790599,0.51176733,-0.26670864,31979,Marker-31979,-0.1561611,0.51841366,-0.1719002,31980,Marker-31980,0.17666188,0.07161482,-0.36057398,31981,Marker-31981,-0.21676937,0.07633944,-0.15957329,31982,Marker-31982,-0.36738703,1.316625,-0.12861533,31983,Marker-31983,,,,,
frame,1048,8.73333333,0,17,-0.05087236,1.78655505,-0.19116384,31967,Marker-31967,-0.08347955,1.58448386,-0.14326276,31968,Marker-31968,-0.24600607,1.51249707,-0.12564826,31969,Marker-31969,-0.27861953,1.53001153,-0.30069467,31970,Marker-31970,0.17327833,1.4752574,-0.33339536,31971,Marker-31971,0.17752001,1.26625359,-0.22595,31972,Marker-31972,-0.0367016,1.5099442,-0.17977615,31973,Marker-31973,0.0801715,1.41814375,-0.20810191,31974,Marker-31974,-0.05360343,1.42079425,-0.20944476,31975,Marker-31975,-0.05178246,1.04605615,-0.20559709,31976,Marker-31976,0.10158253,0.86500955,-0.24158058,31977,Marker-31977,-0.18035118,0.85496265,-0.16777717,31978,Marker-31978,0.12871458,0.51111299,-0.26748797,31979,Marker-31979,-0.15432322,0.51802784,-0.16908301,31980,Marker-31980,0.17665066,0.07141546,-0.36064729,31981,Marker-31981,-0.216741,0.07630952,-0.15950353,31982,Marker-31982,-0.36565125,1.31576085,-0.12999675,31983,Marker-31983,,,,,
frame,1049,8.74166667,0,17,-0.04884735,1.78592563,-0.19197334,31967,Marker-31967,-0.0816256,1.58342266,-0.14414325,31968,Marker-31968,-0.24429844,1.5115968,-0.12699044,31969,Marker-31969,-0.2765218,1.52908611,-0.30189934,31970,Marker-31970,0.17563125,1.47496533,-0.33459178,31971,Marker-31971,0.1804515,1.26588249,-0.22745371,31972,Marker-31972,-0.03432927,1.50889456,-0.1811202,31973,Marker-31973,0.08258881,1.41739154,-0.20951208,31974,Marker-31974,-0.05117556,1.42010272,-0.21057518,31975,Marker-31975,-0.04904642,1.04572177,-0.20684744,31976,Marker-31976,0.10402919,0.86450732,-0.2429411,31977,Marker-31977,-0.17756964,0.85512257,-0.16761115,31978,Marker-31978,0.12956662,0.51046628,-0.26804271,31979,Marker-31979,-0.15253223,0.51780027,-0.16626702,31980,Marker-31980,0.17662269,0.07123765,-0.36078811,31981,Marker-31981,-0.21669516,0.07625411,-0.15939622,31982,Marker-31982,-0.36386427,1.31496012,-0.13134894,31983,Marker-31983,,,,,
frame,1050,8.75,0,17,-0.04685554,1.78523171,-0.19272731,31967,Marker-31967,-0.07977968,1.58236015,-0.14497647,31968,Marker-31968,-0.24257119,1.51073277,-0.12810783,31969,Marker-31969,-0.27438223,1.52809453,-0.3028855,31970,Marker-31970,0.17803639,1.47462928,-0.33587465,31971,Marker-31971,0.18327652,1.26539385,-0.22918068,31972,Marker-31972,-0.03184759,1.50780642,-0.18226041,31973,Marker-31973,0.08510374,1.41663086,-0.21089533,31974,Marker-31974,-0.04874756,1.41935337,-0.21179703,31975,Marker-31975,-0.04640084,1.04536891,-0.20814814,31976,Marker-31976,0.10634253,0.86403543,-0.24416807,31977,Marker-31977,-0.17478184,0.85528857,-0.16758411,31978,Marker-31978,0.13052081,0.5098083,-0.26859349,31979,Marker-31979,-0.1508448,0.51755017,-0.16337053,31980,Marker-31980,0.17650749,0.07118927,-0.36095151,31981,Marker-31981,-0.21667819,0.07622729,-0.15936036,31982,Marker-31982,-0.36208874,1.31408203,-0.13260184,31983,Marker-31983,,,,,
frame,1051,8.75833333,0,17,-0.04485631,1.78455555,-0.19349544,31967,Marker-31967,-0.07785968,1.5814606,-0.1454635,31968,Marker-31968,-0.2407783,1.50985932,-0.12913586,31969,Marker-31969,-0.27226949,1.52710438,-0.30389211,31970,Marker-31970,0.18041633,1.47432065,-0.33716059,31971,Marker-31971,0.1861248,1.26489151,-0.2309258,31972,Marker-31972,-0.02952611,1.50673616,-0.18348847,31973,Marker-31973,0.08762928,1.41588819,-0.21218145,31974,Marker-31974,-0.04621024,1.41863561,-0.2127558,31975,Marker-31975,-0.04392011,1.04494619,-0.20957835,31976,Marker-31976,0.10844909,0.86345476,-0.24554878,31977,Marker-31977,-0.17212728,0.85533798,-0.16768168,31978,Marker-31978,0.13156293,0.50919223,-0.26899457,31979,Marker-31979,-0.14931203,0.51728481,-0.16051291,31980,Marker-31980,0.17646724,0.07112508,-0.3610729,31981,Marker-31981,-0.21665183,0.07625484,-0.15927303,31982,Marker-31982,-0.36018506,1.31323123,-0.13364215,31983,Marker-31983,,,,,
frame,1052,8.76666667,0,17,-0.04285835,1.78378439,-0.19428328,31967,Marker-31967,-0.07585247,1.58060873,-0.14582543,31968,Marker-31968,-0.23886907,1.5089606,-0.13009326,31969,Marker-31969,-0.27010438,1.52611744,-0.30481562,31970,Marker-31970,0.18274136,1.47391951,-0.33865219,31971,Marker-31971,0.18909347,1.26446986,-0.23257992,31972,Marker-31972,-0.02706704,1.50556946,-0.18454321,31973,Marker-31973,0.09010072,1.41502595,-0.21355256,31974,Marker-31974,-0.04367294,1.41776454,-0.21397214,31975,Marker-31975,-0.04149009,1.04450083,-0.21102311,31976,Marker-31976,0.11066557,0.8629871,-0.24676678,31977,Marker-31977,-0.16944277,0.85549772,-0.16780996,31978,Marker-31978,0.13285969,0.50851804,-0.26939729,31979,Marker-31979,-0.1478409,0.51704443,-0.15760438,31980,Marker-31980,0.17648484,0.07099979,-0.36121377,31981,Marker-31981,-0.21664229,0.0762649,-0.15924656,31982,Marker-31982,-0.35838389,1.31247365,-0.1346788,31983,Marker-31983,,,,,
frame,1053,8.775,0,17,-0.04080768,1.78295374,-0.19500129,31967,Marker-31967,-0.07393865,1.57968271,-0.14611781,31968,Marker-31968,-0.23701121,1.50817478,-0.13094261,31969,Marker-31969,-0.26794764,1.52516735,-0.30567372,31970,Marker-31970,0.1851934,1.47353745,-0.33997318,31971,Marker-31971,0.19200966,1.26389515,-0.23448971,31972,Marker-31972,-0.02410798,1.50439322,-0.18465681,31973,Marker-31973,0.09262967,1.41414177,-0.21485072,31974,Marker-31974,-0.04131242,1.41688645,-0.21506977,31975,Marker-31975,-0.03920978,1.04399824,-0.21241866,31976,Marker-31976,0.11262361,0.86234736,-0.24802665,31977,Marker-31977,-0.16697782,0.85561597,-0.16796826,31978,Marker-31978,0.13421729,0.50779295,-0.26995859,31979,Marker-31979,-0.14645873,0.5169692,-0.15465292,31980,Marker-31980,0.17650113,0.07087521,-0.36139607,31981,Marker-31981,-0.21664062,0.07630233,-0.15917231,31982,Marker-31982,-0.3565515,1.31157434,-0.13512637,31983,Marker-31983,,,,,
frame,1054,8.78333333,0,17,-0.03880524,1.78207457,-0.19578896,31967,Marker-31967,-0.07189872,1.57900453,-0.14593829,31968,Marker-31968,-0.23510538,1.50749898,-0.13175443,31969,Marker-31969,-0.26581675,1.52422976,-0.30644995,31970,Marker-31970,0.18728276,1.47317183,-0.34159762,31971,Marker-31971,0.1948774,1.26326811,-0.23642793,31972,Marker-31972,-0.02165251,1.5030843,-0.18566352,31973,Marker-31973,0.09509977,1.41321528,-0.21621004,31974,Marker-31974,-0.03874648,1.41588175,-0.21613385,31975,Marker-31975,-0.03702936,1.04341853,-0.21392208,31976,Marker-31976,0.11464389,0.86185002,-0.24909015,31977,Marker-31977,-0.16455963,0.85575652,-0.16814022,31978,Marker-31978,0.13565207,0.50714791,-0.27020755,31979,Marker-31979,-0.14514422,0.51684278,-0.15160449,31980,Marker-31980,0.17653973,0.07076266,-0.36159441,31981,Marker-31981,-0.21659684,0.07633778,-0.15908594,31982,Marker-31982,-0.3546879,1.31109977,-0.13609187,31983,Marker-31983,,,,,
frame,1055,8.79166667,0,17,-0.03655972,1.7809391,-0.19723737,31967,Marker-31967,-0.06908616,1.57867861,-0.14238308,31968,Marker-31968,-0.23320834,1.50677395,-0.1324416,31969,Marker-31969,-0.2636137,1.5231874,-0.30708283,31970,Marker-31970,0.18953277,1.472651,-0.34296185,31971,Marker-31971,0.19782843,1.26270521,-0.23830578,31972,Marker-31972,-0.01919866,1.50185871,-0.18658653,31973,Marker-31973,0.09766132,1.41228831,-0.21762981,31974,Marker-31974,-0.03632586,1.41485655,-0.21728265,31975,Marker-31975,-0.03490124,1.04283059,-0.21535732,31976,Marker-31976,0.11660183,0.86123258,-0.25033236,31977,Marker-31977,-0.16222338,0.8558743,-0.16834262,31978,Marker-31978,0.13731577,0.50652957,-0.27046975,31979,Marker-31979,-0.14389031,0.5166989,-0.14882182,31980,Marker-31980,0.17658624,0.07063515,-0.36175528,31981,Marker-31981,-0.21655001,0.07637101,-0.15901276,31982,Marker-31982,-0.35279045,1.31042397,-0.13657171,31983,Marker-31983,,,,,
frame,1056,8.8,0,17,-0.03481317,1.78030097,-0.19722354,31967,Marker-31967,-0.06804445,1.57760513,-0.14643271,31968,Marker-31968,-0.23139971,1.50622761,-0.13301538,31969,Marker-31969,-0.26150101,1.52217162,-0.30770478,31970,Marker-31970,0.19154304,1.47220123,-0.344731,31971,Marker-31971,0.20078079,1.26204669,-0.24033314,31972,Marker-31972,-0.01669066,1.5005095,-0.18753549,31973,Marker-31973,0.10026895,1.41131461,-0.21900599,31974,Marker-31974,-0.03401808,1.4138341,-0.21848337,31975,Marker-31975,-0.03297734,1.04217398,-0.21685609,31976,Marker-31976,0.11858667,0.86073428,-0.25145459,31977,Marker-31977,-0.1600683,0.85593665,-0.16860422,31978,Marker-31978,0.13900408,0.50584441,-0.2706469,31979,Marker-31979,-0.14281912,0.51658666,-0.146277,31980,Marker-31980,0.17665817,0.07052241,-0.36192444,31981,Marker-31981,-0.21645288,0.07640821,-0.15886925,31982,Marker-31982,-0.35093307,1.30990517,-0.13688077,31983,Marker-31983,,,,,
frame,1057,8.80833333,0,17,-0.03282873,1.77939796,-0.19789578,31967,Marker-31967,-0.06606857,1.57692742,-0.1464408,31968,Marker-31968,-0.2294744,1.50575578,-0.13335635,31969,Marker-31969,-0.25954935,1.52119327,-0.30816889,31970,Marker-31970,0.19359711,1.47154343,-0.34628624,31971,Marker-31971,0.20366049,1.26132298,-0.24245718,31972,Marker-31972,-0.01424334,1.49915421,-0.18854228,31973,Marker-31973,0.10282543,1.41027915,-0.22047317,31974,Marker-31974,-0.03166828,1.41279435,-0.21943828,31975,Marker-31975,-0.03111576,1.04146528,-0.21832022,31976,Marker-31976,0.12047513,0.86020899,-0.25264689,31977,Marker-31977,-0.15815389,0.85613412,-0.16854221,31978,Marker-31978,0.14076543,0.50519753,-0.27062231,31979,Marker-31979,-0.14187863,0.51629466,-0.14381613,31980,Marker-31980,0.17671907,0.07041564,-0.36203009,31981,Marker-31981,-0.21624514,0.07643002,-0.15868632,31982,Marker-31982,-0.34913188,1.30941105,-0.13695839,31983,Marker-31983,,,,,
frame,1058,8.81666667,0,17,-0.0309479,1.77848029,-0.19862244,31967,Marker-31967,-0.06406707,1.57625258,-0.14666158,31968,Marker-31968,-0.22757338,1.5052098,-0.13355707,31969,Marker-31969,-0.25754443,1.5201894,-0.3084586,31970,Marker-31970,0.19553888,1.4707799,-0.34809452,31971,Marker-31971,0.20662488,1.26060557,-0.24443962,31972,Marker-31972,-0.01170657,1.49776173,-0.18948954,31973,Marker-31973,0.10550466,1.40922642,-0.22200149,31974,Marker-31974,-0.0294663,1.41158247,-0.22065119,31975,Marker-31975,-0.02932463,1.04065192,-0.21979162,31976,Marker-31976,0.12240937,0.85973132,-0.25391996,31977,Marker-31977,-0.15641861,0.85604346,-0.16873346,31978,Marker-31978,0.14256229,0.50462317,-0.27033427,31979,Marker-31979,-0.14125519,0.5162887,-0.14118801,31980,Marker-31980,0.17676869,0.07028479,-0.3621029,31981,Marker-31981,-0.21585117,0.07639632,-0.15848386,31982,Marker-31982,-0.347213,1.30880249,-0.13640292,31983,Marker-31983,,,,,
frame,1059,8.825,0,17,-0.02918524,1.77758324,-0.19917645,31967,Marker-31967,-0.06202393,1.57566524,-0.14655481,31968,Marker-31968,-0.22567999,1.5048126,-0.1335212,31969,Marker-31969,-0.25580409,1.51921821,-0.30870232,31970,Marker-31970,0.19735777,1.46996462,-0.34995601,31971,Marker-31971,0.20944935,1.25982213,-0.24667312,31972,Marker-31972,-0.0091505,1.49639559,-0.19057575,31973,Marker-31973,0.10811149,1.40818357,-0.22350441,31974,Marker-31974,-0.02718546,1.41045237,-0.22173662,31975,Marker-31975,-0.02748113,1.04007876,-0.2216576,31976,Marker-31976,0.12431171,0.85932535,-0.25497371,31977,Marker-31977,-0.15476748,0.85602134,-0.1688498,31978,Marker-31978,0.14441015,0.50406271,-0.26993743,31979,Marker-31979,-0.14078245,0.51594561,-0.13897534,31980,Marker-31980,0.17683274,0.07017929,-0.36213228,31981,Marker-31981,-0.21523844,0.07639929,-0.15826227,31982,Marker-31982,-0.34539601,1.30864203,-0.13628449,31983,Marker-31983,,,,,
